Date	Open	High	Low	Close	Volume	Market Cap
5/16/2018	12.56	12.57	11.95	12.26	35,233,200	1,432,140,000
5/15/2018	12.85	13.27	12.51	12.57	45,696,200	1,465,880,000
5/14/2018	13.16	13.17	12.36	12.87	49,317,700	1,500,590,000
5/13/2018	13.01	13.55	12.74	13.12	70,816,500	1,483,450,000
5/12/2018	12.97	13.15	12.25	12.94	44,001,000	1,479,430,000
5/11/2018	13.88	14.09	12.59	12.99	57,027,500	1,582,950,000
5/10/2018	14.68	15.05	13.82	13.82	68,250,000	1,673,560,000
5/9/2018	13.52	14.81	13.08	14.66	99,046,300	1,542,350,000
5/8/2018	13.7	13.92	13.15	13.53	57,865,500	1,562,880,000
5/7/2018	13.94	13.97	12.99	13.7	59,800,200	1,589,620,000
5/6/2018	14.36	14.8	13.68	13.94	74,731,600	1,637,900,000
5/5/2018	14.32	14.5	14.21	14.37	71,502,100	1,632,990,000
5/4/2018	14.63	14.68	14.24	14.33	79,940,500	1,668,200,000
5/3/2018	14.44	14.78	14.21	14.65	104,726,000	1,646,940,000
5/2/2018	14.17	14.41	13.94	14.41	80,730,300	1,615,980,000
5/1/2018	14.31	14.31	13.61	14.16	75,433,900	1,632,460,000
4/30/2018	15.06	15.16	14.11	14.31	83,765,800	1,717,770,000
4/29/2018	15.16	15.4	14.56	15.06	105,495,000	1,729,340,000
4/28/2018	14.28	15.33	14.23	15.2	122,360,000	1,628,860,000
4/27/2018	14.65	14.77	14.18	14.33	101,995,000	1,670,350,000
4/26/2018	13.35	14.71	13.25	14.65	127,788,000	1,522,130,000
4/25/2018	15.21	15.93	13.05	13.29	144,821,000	1,734,800,000
4/24/2018	13.65	15.62	13.65	15.27	165,599,000	1,556,460,000
4/23/2018	12.88	13.83	12.85	13.63	132,041,000	1,468,590,000
4/22/2018	13.35	13.35	12.86	12.88	84,873,000	1,522,940,000
4/21/2018	12.57	13.67	12.44	13.38	141,582,000	1,433,430,000
4/20/2018	12.35	12.72	11.93	12.58	86,036,100	1,408,750,000
4/19/2018	12.26	12.43	12.04	12.35	78,661,700	1,398,480,000
4/18/2018	11.79	12.39	11.53	12.28	90,015,100	1,344,990,000
4/17/2018	12.23	12.46	11.67	11.77	77,537,400	1,394,310,000
4/16/2018	13.05	13.06	12.08	12.21	75,965,500	1,487,930,000
4/15/2018	13.3	13.58	12.92	13.06	115,373,000	1,546,030,000
4/14/2018	13.45	13.84	12.99	13.24	94,980,800	1,564,260,000
4/13/2018	13.15	13.76	12.75	13.54	148,215,000	1,529,130,000
4/12/2018	12.42	12.95	11.91	12.95	133,239,000	1,444,360,000
4/11/2018	12.04	12.23	11.78	12.23	92,759,700	1,399,970,000
4/10/2018	11.91	12.4	11.85	12.04	87,608,200	1,384,150,000
4/9/2018	12.12	12.55	11.61	11.87	80,643,700	1,409,190,000
4/8/2018	12.51	12.51	12.12	12.12	79,045,000	1,454,720,000
4/7/2018	12.27	12.63	12.27	12.46	87,924,900	1,426,150,000
4/6/2018	12.49	12.64	12.04	12.26	81,989,700	1,452,420,000
4/5/2018	12.2	12.62	12.14	12.45	103,864,000	1,418,220,000
4/4/2018	13.29	13.44	12	12.19	119,600,000	1,545,410,000
4/3/2018	12.64	13.95	12.33	13.36	141,287,000	1,470,090,000
4/2/2018	11.07	12.65	11.02	12.62	116,071,000	1,286,450,000
4/1/2018	11.15	11.3	10.38	11.07	87,918,100	1,104,190,000
3/31/2018	10.39	11.39	10.29	11.06	89,256,300	1,029,050,000
3/30/2018	10.17	10.75	9.74	10.35	75,551,600	1,006,890,000
3/29/2018	11.7	11.73	10.17	10.2	81,352,100	1,158,080,000
3/28/2018	11.52	12.25	11.39	11.64	92,931,200	1,140,560,000
3/27/2018	12.12	12.23	10.88	11.51	102,579,000	1,199,940,000
3/26/2018	12.91	12.91	10.96	12.06	132,353,000	1,278,620,000
3/25/2018	13.14	14.23	12.57	12.78	189,518,000	1,300,570,000
3/24/2018	11.71	14.84	11.6	13.09	255,358,000	1,159,060,000
3/23/2018	10.05	11.98	9.54	11.74	157,246,000	995,067,000
3/22/2018	10.03	10.91	9.57	10.07	112,305,000	992,959,000
3/21/2018	9.17	10.29	9.08	9.98	131,761,000	907,616,000
3/20/2018	8.99	9.24	8.66	9.16	96,919,500	889,857,000
3/19/2018	9.09	9.26	8.5	8.99	97,938,900	900,038,000
3/18/2018	8.96	8.96	7.86	8.95	94,840,300	886,910,000
3/17/2018	9.2	9.5	8.66	8.99	94,679,900	910,826,000
3/16/2018	9.13	9.39	8.64	9.11	97,626,000	904,246,000
3/15/2018	8.94	9.4	8.42	9.1	104,531,000	885,637,000
3/14/2018	10.13	10.67	8.55	8.96	124,112,000	1,003,010,000
3/13/2018	8	11	7.9	10.12	216,111,000	792,009,000
3/12/2018	8.3	8.55	7.74	8.04	51,188,100	821,728,000
3/11/2018	7.65	8.42	7.38	8.27	45,451,700	757,333,000
3/10/2018	8.27	8.35	7.63	7.67	41,645,000	818,561,000
3/9/2018	8.26	8.33	7.17	8.31	46,893,300	817,991,000
3/8/2018	9.04	9.14	8.12	8.31	48,535,100	894,659,000
3/7/2018	9.4	10.13	8.24	9.03	79,740,800	930,265,000
3/6/2018	10.15	10.15	9.15	9.38	38,182,600	1,005,470,000
3/5/2018	10.4	10.44	10.1	10.11	38,605,100	1,030,130,000
3/4/2018	10.21	10.39	9.9	10.35	37,886,900	1,010,660,000
3/3/2018	10.29	10.45	10.13	10.22	40,001,900	1,018,430,000
3/2/2018	10.46	10.54	10.14	10.22	46,449,100	1,035,380,000
3/1/2018	10.45	10.67	10.33	10.51	72,474,200	1,034,520,000
2/28/2018	10.69	11.18	10.39	10.44	69,036,400	1,058,940,000
2/27/2018	9.97	11.1	9.82	10.66	97,184,400	986,727,000
2/26/2018	9.37	10.07	9.13	9.9	53,540,300	927,688,000
2/25/2018	9.15	9.49	8.94	9.35	43,814,500	906,299,000
2/24/2018	9.69	9.84	8.78	9.14	48,709,200	959,200,000
2/23/2018	8.87	9.73	8.66	9.69	53,626,800	878,591,000
2/22/2018	9.4	9.81	8.71	8.9	47,216,100	931,201,000
2/21/2018	9.88	10.19	9.15	9.38	55,087,600	978,027,000
2/20/2018	11.09	11.19	9.79	9.9	66,512,400	1,098,200,000
2/19/2018	10.67	11.19	10.65	11.08	54,898,800	1,056,160,000
2/18/2018	11.69	11.7	10.68	10.7	62,044,700	1,157,730,000
2/17/2018	11.08	11.87	10.95	11.69	76,093,500	1,096,730,000
2/16/2018	10.91	11.2	10.43	11.2	71,131,800	1,080,730,000
2/15/2018	10.39	11.28	10.1	10.93	108,962,000	1,028,830,000
2/14/2018	9.02	10.65	8.99	10.4	68,781,600	892,701,000
2/13/2018	9.32	9.35	8.77	8.99	41,593,400	922,580,000
2/12/2018	8.71	9.4	8.71	9.32	50,792,600	862,556,000
2/11/2018	9.2	9.35	8.14	8.7	68,554,600	911,015,000
2/10/2018	9.73	10.36	8.85	9.26	80,123,200	963,676,000
2/9/2018	8.61	9.89	8.34	9.73	9,284	852,180,000
2/8/2018	8.09	8.72	8.09	8.6	82,496,000	801,392,000
2/7/2018	8.32	9.22	7.35	8.1	77,970,300	823,329,000
2/6/2018	6.81	8.56	5.59	8.29	97,189,900	673,916,000
2/5/2018	8.43	8.55	6.13	6.71	55,276,900	834,443,000
2/4/2018	9.75	9.75	8.1	8.46	49,990,000	964,955,000
2/3/2018	9.7	10.27	8.61	9.75	56,556,200	960,106,000
2/2/2018	9.41	10.46	7.22	9.65	91,468,200	931,520,000
2/1/2018	11.18	11.39	8.71	9.52	82,984,200	1,106,810,000
1/31/2018	11.27	11.41	10.57	11.15	50,435,000	1,115,720,000
1/30/2018	12.77	12.77	11.06	11.25	59,389,600	1,264,770,000
1/29/2018	13.55	13.67	12.68	12.76	71,294,300	1,341,190,000
1/28/2018	13.3	13.81	13.2	13.54	93,871,100	1,317,060,000
1/27/2018	13.23	13.44	12.89	13.25	84,009,400	1,310,270,000
1/26/2018	13.21	13.59	12.29	13.22	113,429,000	1,308,060,000
1/25/2018	13.76	14.14	13.07	13.23	105,648,000	1,362,480,000
1/24/2018	13.19	14.19	12.79	13.63	105,736,000	1,306,050,000
1/23/2018	13	13.96	11.79	13.09	91,706,200	1,287,330,000
1/22/2018	14.2	14.45	11.91	13.01	138,026,000	1,405,870,000
1/21/2018	16.25	16.25	13.36	14.07	141,562,000	1,608,870,000
1/20/2018	15.03	16.65	15.03	16.19	156,745,000	1,488,590,000
1/19/2018	14.31	15.64	13.99	14.94	139,882,000	1,416,950,000
1/18/2018	14.25	15.96	13.51	14.28	204,899,000	1,411,010,000
1/17/2018	13.62	15.54	9.66	14.2	299,411,000	1,348,860,000
1/16/2018	19.63	19.63	10.44	13.89	399,951,000	1,944,040,000
1/15/2018	20.8	23.6	19.33	19.56	244,154,000	2,059,530,000
1/14/2018	22.25	22.25	19.14	20.78	129,239,000	2,203,410,000
1/13/2018	22.35	23.67	21.37	22.17	181,676,000	2,212,490,000
1/12/2018	21.48	24.91	19.93	22.32	387,538,000	2,126,410,000
1/11/2018	17.57	23.15	15.29	21.04	389,228,000	1,739,340,000
1/10/2018	17.71	17.71	15.17	17.39	146,582,000	1,753,330,000
1/9/2018	18.17	20.32	16.8	17.41	194,750,000	1,799,480,000
1/8/2018	18.65	19.22	15.35	18.26	296,618,000	1,846,270,000
1/7/2018	22.77	22.77	18.24	18.66	258,050,000	2,254,460,000
1/6/2018	14.87	23.51	14.82	22.76	637,021,000	1,472,230,000
1/5/2018	9.15	16.72	9.09	14.92	341,505,000	905,550,000
1/4/2018	9.45	9.54	8.85	9.21	158,819,000	935,270,000
1/3/2018	8.77	9.58	8.53	9.54	108,852,000	868,367,000
1/2/2018	8.46	9.12	8.22	8.84	104,789,000	837,431,000
1/1/2018	8.63	8.7	7.96	8.41	66,422,800	854,444,000
12/31/2017	7.76	8.84	7.71	8.64	74,927,900	768,676,000
12/30/2017	8.71	8.76	7.19	7.84	72,933,900	862,785,000
12/29/2017	9.32	9.53	8.54	8.81	70,849,400	922,674,000
12/28/2017	10.13	10.2	8.15	9.32	109,298,000	1,002,640,000
12/27/2017	9.25	11.3	8.49	10.11	167,808,000	916,302,000
12/26/2017	6.56	10.62	6.5	9.03	167,813,000	649,460,000
12/25/2017	5.31	6.96	5.25	6.56	66,374,400	525,624,000
12/24/2017	4.74	5.29	4.2	5.29	43,676,900	469,508,000
12/23/2017	4.39	5.13	4.31	4.84	32,930,300	435,162,000
12/22/2017	5.21	5.21	3.51	4.34	36,672,600	515,413,000
12/21/2017	5.18	5.7	4.81	5.18	46,905,500	513,379,000
12/20/2017	5.79	5.79	4.93	5.18	47,866,900	573,156,000
12/19/2017	5.65	6.55	5.58	5.79	66,695,200	559,132,000
12/18/2017	5.79	6.22	5.28	5.62	66,623,700	573,529,000
12/17/2017	4.67	6.75	4.67	5.76	98,159,600	462,330,000
12/16/2017	4.17	4.73	3.92	4.66	54,002,400	412,737,000
12/15/2017	3.16	4.41	3.14	4	52,745,900	312,557,000
12/14/2017	2.77	3.16	2.77	3.16	40,335,300	274,609,000
12/13/2017	2.69	2.88	2.57	2.78	28,429,500	266,059,000
12/12/2017	2.73	2.78	2.61	2.68	24,523,200	269,956,000
12/11/2017	2.51	2.82	2.5	2.71	19,427,000	248,824,000
12/10/2017	2.66	2.7	2.21	2.48	19,258,500	263,510,000
12/9/2017	2.83	2.87	2.33	2.61	27,217,000	279,816,000
12/8/2017	2.77	2.87	2.26	2.83	38,648,500	273,882,000
12/7/2017	2.55	2.91	2.49	2.78	28,297,900	252,426,000
12/6/2017	2.58	2.78	2.35	2.59	41,731,500	255,499,000
12/5/2017	2.5	2.73	2.5	2.6	49,190,000	247,714,000
12/4/2017	2.26	2.58	2.26	2.49	41,226,200	223,583,000
12/3/2017	2.09	2.38	2.05	2.23	35,163,500	206,485,000
12/2/2017	2.08	2.12	2	2.08	24,332,700	205,658,000
12/1/2017	2	2.14	1.92	2.07	28,867,200	197,726,000
11/30/2017	1.76	2.05	1.76	2	31,559,500	174,407,000
11/29/2017	1.92	2.05	1.68	1.75	43,765,500	190,537,000
11/28/2017	1.96	1.96	1.87	1.92	36,377,700	193,953,000
11/27/2017	1.87	1.95	1.79	1.94	22,826,600	185,239,000
11/26/2017	1.89	1.94	1.83	1.85	9,056,850	187,606,000
11/25/2017	1.72	1.96	1.69	1.87	12,839,900	170,004,000
11/24/2017	1.57	1.82	1.56	1.72	12,155,400	155,406,000
11/23/2017	1.61	1.62	1.54	1.55	8,392,640	159,472,000
11/22/2017	1.59	1.62	1.56	1.61	7,177,000	157,481,000
11/21/2017	1.66	1.66	1.55	1.57	5,440,790	164,182,000
11/20/2017	1.63	1.66	1.56	1.62	12,994,500	160,956,000
11/19/2017	1.67	1.7	1.57	1.61	38,081,700	165,686,000
11/18/2017	1.51	1.68	1.5	1.67	32,167,300	149,646,000
11/17/2017	1.58	1.58	1.5	1.51	8,508,840	156,447,000
11/16/2017	1.56	1.68	1.54	1.58	8,928,640	154,085,000
11/15/2017	1.59	1.62	1.5	1.53	7,615,500	157,212,000
11/14/2017	1.69	1.74	1.57	1.59	7,829,600	167,262,000
11/13/2017	1.53	1.74	1.52	1.69	12,238,800	151,096,000
11/12/2017	1.67	1.67	1.46	1.52	15,298,700	165,243,000
11/11/2017	1.79	1.92	1.61	1.67	8,178,150	176,866,000
11/10/2017	2.01	2.07	1.64	1.8	11,155,000	198,793,000
11/9/2017	2.05	2.17	1.89	1.99	19,192,200	203,289,000
11/8/2017	1.8	2.06	1.78	2.03	18,796,200	178,133,000
11/7/2017	1.57	1.82	1.55	1.81	9,469,500	155,362,000
11/6/2017	1.53	1.67	1.48	1.57	5,042,750	151,372,000
11/5/2017	1.64	1.64	1.46	1.52	2,681,150	162,105,000
11/4/2017	1.46	1.7	1.4	1.64	4,685,320	144,162,000
11/3/2017	1.29	1.48	1.29	1.46	3,201,070	128,180,000
11/2/2017	1.26	1.37	1.2	1.3	3,550,520	124,783,000
11/1/2017	1.34	1.34	1.22	1.26	2,118,920	132,200,000
10/31/2017	1.34	1.41	1.27	1.31	3,397,150	132,278,000
10/30/2017	1.23	1.36	1.2	1.31	2,437,230	122,120,000
10/29/2017	1.18	1.26	1.16	1.24	1,969,690	116,675,000
10/28/2017	1.18	1.2	1.14	1.15	1,495,260	116,928,000
10/27/2017	1.21	1.22	1.11	1.17	2,067,650	119,683,000
10/26/2017	1.26	1.26	1.1	1.21	2,400,010	124,854,000
10/25/2017	1.24	1.27	1.17	1.25	2,288,360	123,115,000
10/24/2017	1.18	1.38	1.14	1.25	4,833,390	116,532,000
10/23/2017	1.23	1.28	1.1	1.18	2,355,560	121,922,000
10/22/2017	1.26	1.3	1.18	1.21	1,631,220	124,292,000
10/21/2017	1.24	1.27	1.17	1.25	1,331,640	122,515,000
10/20/2017	1.28	1.37	1.22	1.24	1,703,230	128,326,000
10/19/2017	1.33	1.35	1.25	1.28	1,791,220	132,868,000
10/18/2017	1.39	1.42	1.21	1.33	2,311,140	139,351,000
10/17/2017	1.44	1.47	1.36	1.39	1,744,390	143,768,000
10/16/2017	1.56	1.6	1.39	1.44	2,960,330	155,599,000
10/15/2017	1.5	1.68	1.41	1.56	5,987,930	149,513,000
10/14/2017	1.47	1.54	1.41	1.54	3,355,060	146,932,000
10/13/2017	1.34	1.51	1.18	1.44	5,705,760	133,651,000
10/12/2017	1.43	1.44	1.28	1.34	5,275,850	142,996,000
10/11/2017	1.4	1.46	1.38	1.43	6,123,140	139,944,000
10/10/2017	1.43	1.47	1.34	1.39	6,912,770	143,107,000
10/9/2017	1.21	1.58	1.21	1.4	9,667,100	120,771,000
10/8/2017	1.58	1.6	1.22	1.22	4,515,300	157,618,000
10/7/2017	1.61	1.61	1.5	1.58	5,578,780	160,526,000
10/6/2017	1.68	1.71	1.53	1.58	6,076,260	167,731,000
10/5/2017	1.63	1.74	1.42	1.68	7,503,500	163,499,000
10/4/2017	1.85	1.86	1.52	1.6	7,227,750	185,150,000
10/3/2017	1.97	2.03	1.67	1.82	14,411,500	196,783,000
10/2/2017	1.53	1.98	1.51	1.96	19,367,700	152,662,000
10/1/2017	1.28	1.53	1.26	1.53	9,043,600	128,418,000
9/30/2017	1.27	1.31	1.23	1.28	6,194,570	127,000,000
9/29/2017	1.37	1.37	1.14	1.27	8,474,270	136,698,000
9/28/2017	1.15	1.43	1.15	1.38	13,944,300	114,843,000
9/27/2017	0.855698	1.2	0.855698	1.14	8,394,020	85,569,800
9/26/2017	0.918922	0.940082	0.859212	0.860747	3,460,160	91,892,200
9/25/2017	0.784244	0.936568	0.773316	0.917059	3,695,220	78,424,400
9/24/2017	0.775804	0.788347	0.736221	0.783268	2,402,720	77,580,400
9/23/2017	0.717196	0.7774	0.707845	0.770965	2,276,080	71,719,600
9/22/2017	0.698871	0.740154	0.68326	0.715893	2,099,500	69,887,100
9/21/2017	0.764013	0.781775	0.684281	0.70214	2,238,040	76,401,300
9/20/2017	0.815032	0.816384	0.743676	0.74789	2,536,950	81,503,200
9/19/2017	0.907398	0.909132	0.787653	0.802425	2,888,420	90,739,800
9/18/2017	0.789565	0.937029	0.787604	0.909202	3,717,860	78,956,500
9/17/2017	0.803423	0.814797	0.733745	0.789589	1,273,640	80,342,300
9/16/2017	0.808056	0.927197	0.746113	0.804198	2,829,570	80,805,600
9/15/2017	0.683305	0.849217	0.526755	0.799709	4,625,680	68,330,500
9/14/2017	0.93787	0.950177	0.673482	0.678784	3,134,360	93,787,000
9/13/2017	1.04	1.04	0.880241	0.937204	2,780,700	104,290,000
9/12/2017	1.03	1.21	0.987632	1.04	7,213,490	103,348,000
9/11/2017	0.949186	1.1	0.902	1.03	5,167,180	94,918,600
9/10/2017	0.982078	1	0.852385	0.942159	3,257,430	98,207,800
9/9/2017	1.01	1.03	0.863061	0.989301	4,011,510	100,920,000
9/8/2017	1.4	1.4	0.946601	1.01	9,872,850	139,804,000
9/7/2017	1.03	1.51	0.956745	1.37	15,442,300	103,434,000
9/6/2017	0.990521	1.17	0.7355	1.09	14,279,400	99,052,100
9/5/2017	1.03	1.12	0.740622	0.973716	9,453,770	103,251,000
9/4/2017	1.58	1.58	0.61301	1.05	20,075,100	157,665,000
9/3/2017	1.93	2.02	1.42	1.58	11,662,000	192,548,000
9/2/2017	2.5	2.85	1.72	1.99	22,995,400	250,000,000
9/1/2017	2.2	2.39	2.12	2.38	20,990,700	220,169,000
8/31/2017	2.33	2.41	2.2	2.2	20,214,800	232,823,000
8/30/2017	2.28	2.37	2.09	2.35	24,830,000	228,194,000
8/29/2017	2.11	2.33	1.99	2.33	20,372,000	210,625,000
8/28/2017	2.02	2.17	1.96	2.04	15,413,900	202,149,000
8/27/2017	2.18	2.31	1.86	2.01	17,214,900	217,997,000
8/26/2017	2.53	2.54	1.96	2.17	26,690,700	253,038,000
8/25/2017	2.39	2.73	2.39	2.5	49,977,600	239,057,000
8/24/2017	2.63	2.66	2.28	2.38	45,080,400	262,736,000
8/23/2017	2.47	2.96	2.47	2.58	64,925,100	247,397,000
8/22/2017	2.72	2.72	2.22	2.49	52,091,300	272,445,000
8/21/2017	2.43	2.91	2.43	2.7	72,000,600	243,075,000
8/20/2017	2.11	2.69	2.08	2.5	65,350,400	210,821,000
8/19/2017	2.33	2.33	1.82	2.09	43,391,300	233,440,000
8/18/2017	1.93	2.75	1.89	2.38	69,048,000	192,519,000
8/17/2017	1.44	2.11	1.32	1.97	61,296,500	143,697,000
8/16/2017	1.12	1.45	1.08	1.44	31,363,100	111,969,000
8/15/2017	1.33	1.38	0.923372	1.06	19,824,400	132,709,000
8/14/2017	0.872918	1.46	0.735764	1.3	51,698,100	87,291,800
8/13/2017	0.44599	1.02	0.44599	0.876828	13,852,100	44,599,000
8/12/2017	0.392193	0.475992	0.337589	0.446365	5,080,760	39,219,300
8/11/2017	0.348785	0.409654	0.311067	0.392572	4,413,920	34,878,500
8/10/2017	0.251827	0.349976	0.245052	0.349079	4,118,070	25,182,700
8/9/2017	0.224748	0.260625	0.222158	0.242912	3,075,320	22,474,800
8/8/2017	0.148998	0.226925	0.147766	0.224421	2,617,340	14,899,800
8/7/2017	0.133958	0.149765	0.1333	0.148848	748,177	13,395,800
8/6/2017	0.129293	0.132988	0.12738	0.130999	393,681	12,929,200
8/5/2017	0.107418	0.144653	0.10707	0.128871	542,878	10,741,800
8/4/2017	0.106685	0.107756	0.102699	0.107494	287,621	10,668,500
8/3/2017	0.100328	0.106978	0.09912	0.106642	293,008	10,032,800
8/2/2017	0.099721	0.101211	0.097361	0.100452	256,793	9,972,120
8/1/2017	0.104595	0.106266	0.096109	0.099867	300,413	10,459,500
7/31/2017	0.106828	0.108349	0.1016	0.10425	240,309	10,682,800
7/30/2017	0.107935	0.108138	0.103162	0.106414	224,261	10,793,500
7/29/2017	0.104782	0.111264	0.101108	0.107811	340,218	10,478,200
7/28/2017	0.107632	0.109019	0.101473	0.104067	342,568	10,763,200
7/27/2017	0.105108	0.108479	0.100888	0.107737	344,499	10,510,800
7/26/2017	0.105893	0.109013	0.099266	0.105138	200,395	10,589,300
7/25/2017	0.115203	0.115841	0.101531	0.10587	145,269	11,520,300
