Date	Open	High	Low	Close	Volume	Market Cap
4/3/2018	0.033443	0.033445	0.016516	0.029218	11,274	3,751,330
4/2/2018	0.030194	0.033435	0.016726	0.033431	28,678	3,385,920
4/1/2018	0.016702	0.032615	0.016296	0.030193	12,539	1,872,530
3/31/2018	0.043656	0.075675	0.016177	0.016715	16,240	4,893,040
3/30/2018	0.023273	0.045312	0.016283	0.043244	34,807	2,607,940
3/29/2018	0.022123	0.0247	0.018373	0.023358	17,733	2,478,400
3/28/2018	0.027406	0.027488	0.013237	0.022101	4,223	3,069,420
3/27/2018	0.022375	0.028243	0.020511	0.027405	18,295	2,505,280
3/26/2018	0.024001	0.02408	0.020284	0.02241	4,597	2,686,700
3/25/2018	0.023751	0.02479	0.023257	0.023867	2,381	2,658,110
3/24/2018	0.023227	0.030592	0.022853	0.024059	9,022	2,598,750
3/23/2018	0.02312	0.033441	0.022368	0.022972	26,760	2,586,140
3/22/2018	0.022929	0.02693	0.022517	0.023131	10,729	2,564,000
3/21/2018	0.035289	0.037061	0.02262	0.022909	11,906	3,945,070
3/20/2018	0.024256	0.036307	0.023662	0.035077	60,305	2,710,940
3/19/2018	0.023052	0.025684	0.022818	0.02405	18,220	2,575,660
3/18/2018	0.031527	0.035044	0.019385	0.023151	32,181	3,516,020
3/17/2018	0.023397	0.037225	0.022861	0.031564	55,978	2,609,330
3/16/2018	0.026774	0.029436	0.023371	0.023371	30,019	2,985,960
3/15/2018	0.026058	0.034785	0.024151	0.026784	34,587	2,906,100
3/14/2018	0.032671	0.039472	0.0253	0.026045	47,310	3,643,580
3/13/2018	0.039731	0.040505	0.025878	0.032404	51,607	4,431,050
3/12/2018	0.037122	0.046786	0.022285	0.039806	42,337	4,140,050
3/11/2018	0.075884	0.081928	0.024164	0.037227	16,989	8,462,960
3/10/2018	0.028382	0.076169	0.022947	0.076115	62,428	3,164,890
3/9/2018	0.034403	0.050954	0.017653	0.028356	53,590	3,835,430
3/8/2018	0.026311	0.394016	0.025709	0.034333	16,598	2,931,530
3/7/2018	0.037896	0.041634	0.02525	0.02633	35,755	4,222,400
3/6/2018	0.040961	0.04652	0.026549	0.037935	20,264	4,563,110
3/5/2018	0.05749	0.05749	0.039826	0.041077	22,180	6,402,830
3/4/2018	0.057773	0.063129	0.025646	0.057532	26,868	6,430,920
3/3/2018	0.049602	0.067254	0.046531	0.057868	35,744	5,521,310
3/2/2018	0.04883	0.062178	0.027399	0.049666	28,284	5,434,240
3/1/2018	0.04435	0.049908	0.026185	0.048924	17,480	4,934,410
2/28/2018	0.049614	0.051657	0.025235	0.0443	24,095	5,518,760
2/27/2018	0.050112	0.053081	0.027445	0.049672	39,702	5,572,680
2/26/2018	0.024174	0.05051	0.02216	0.049918	72,894	2,687,500
2/25/2018	0.027217	0.028384	0.022777	0.024714	17,653	3,025,090
2/24/2018	0.030069	0.048899	0.026294	0.027256	11,040	3,341,060
2/23/2018	0.037115	0.047144	0.016461	0.030188	34,860	4,123,080
2/22/2018	0.029876	0.040214	0.013687	0.037123	60,124	3,318,300
2/21/2018	0.040913	0.041604	0.027791	0.029938	18,762	4,543,380
2/20/2018	0.036589	0.052097	0.030785	0.040967	93,149	4,062,170
2/19/2018	0.032932	0.051339	0.029268	0.036479	43,198	3,655,350
