Date	Open	High	Low	Close	Volume	Market Cap
2/14/2018	0.043295	0.046749	0.043022	0.045936	186,660,000	2,846,580,000
2/13/2018	0.046103	0.046483	0.042499	0.043356	178,961,000	3,031,200,000
2/12/2018	0.042603	0.047493	0.042603	0.046116	219,120,000	2,801,090,000
2/11/2018	0.048564	0.048564	0.040066	0.042401	273,583,000	3,192,980,000
2/10/2018	0.047424	0.055941	0.044781	0.048699	470,409,000	3,118,050,000
2/9/2018	0.036785	0.047968	0.034951	0.047968	176,363,000	2,418,560,000
2/8/2018	0.032668	0.038048	0.032668	0.036725	193,437,000	2,147,850,000
2/7/2018	0.036235	0.038957	0.031905	0.032746	204,200,000	2,382,380,000
2/6/2018	0.030367	0.036971	0.02511	0.036478	271,110,000	1,996,600,000
2/5/2018	0.03779	0.038903	0.028055	0.030161	167,297,000	2,484,620,000
2/4/2018	0.044525	0.04602	0.036049	0.037933	169,961,000	2,927,420,000
2/3/2018	0.041035	0.047338	0.03508	0.044472	241,929,000	2,697,960,000
2/2/2018	0.046042	0.046042	0.031091	0.040799	363,929,000	3,027,200,000
2/1/2018	0.054753	0.058563	0.043161	0.046227	288,656,000	3,599,930,000
1/31/2018	0.053958	0.054454	0.049636	0.054454	251,081,000	3,547,640,000
1/30/2018	0.064065	0.06412	0.051582	0.053761	267,126,000	4,212,160,000
1/29/2018	0.065431	0.066769	0.063113	0.064001	256,876,000	4,302,000,000
1/28/2018	0.068916	0.070875	0.065049	0.065495	276,321,000	4,531,100,000
1/27/2018	0.066495	0.069426	0.064973	0.068422	282,557,000	4,371,910,000
1/26/2018	0.0686	0.071055	0.06036	0.06663	381,402,000	4,510,310,000
1/25/2018	0.071252	0.073681	0.067022	0.068766	362,498,000	4,684,670,000
1/24/2018	0.068596	0.07432	0.066939	0.070421	505,469,000	4,510,090,000
1/23/2018	0.07121	0.074035	0.062891	0.068572	409,592,000	4,681,940,000
1/22/2018	0.071947	0.082809	0.063831	0.071412	623,767,000	4,730,400,000
1/21/2018	0.084868	0.085698	0.068421	0.071186	561,259,000	5,579,930,000
1/20/2018	0.081158	0.088724	0.080608	0.085201	626,439,000	5,336,000,000
1/19/2018	0.082409	0.088133	0.072995	0.080499	706,522,000	5,418,210,000
1/18/2018	0.076432	0.110867	0.07354	0.083179	1,392,330,000	5,025,290,000
1/17/2018	0.053796	0.08431	0.044651	0.075623	1,326,570,000	3,537,010,000
1/16/2018	0.076045	0.076371	0.04055	0.054488	695,309,000	4,999,800,000
1/15/2018	0.08489	0.097897	0.067721	0.075694	1,013,430,000	5,581,340,000
1/14/2018	0.102634	0.103169	0.084271	0.084782	714,279,000	6,748,000,000
1/13/2018	0.108694	0.119219	0.100102	0.103035	819,091,000	7,146,440,000
1/12/2018	0.109802	0.112919	0.104891	0.108858	679,499,000	7,219,280,000
1/11/2018	0.130827	0.130827	0.097425	0.10908	1,074,580,000	8,601,610,000
1/10/2018	0.12702	0.136777	0.097435	0.129553	1,729,920,000	8,351,340,000
1/9/2018	0.154165	0.156468	0.105963	0.124782	1,262,110,000	10,136,100,000
1/8/2018	0.205195	0.205195	0.131582	0.151993	1,532,320,000	13,491,200,000
1/7/2018	0.173678	0.199655	0.145697	0.199655	1,750,350,000	11,419,000,000
1/6/2018	0.224499	0.232172	0.143149	0.174797	2,437,350,000	14,760,400,000
1/5/2018	0.209579	0.300363	0.176712	0.220555	3,864,400,000	13,779,500,000
1/4/2018	0.09492	0.217114	0.09492	0.207974	4,089,410,000	6,240,820,000
1/3/2018	0.078648	0.094703	0.068306	0.094703	1,136,850,000	5,170,990,000
1/2/2018	0.05207	0.086989	0.05207	0.078682	1,604,040,000	3,423,530,000
1/1/2018	0.044682	0.052813	0.0434	0.051695	516,798,000	2,937,740,000
12/31/2017	0.036129	0.045258	0.034681	0.044752	375,152,000	2,375,390,000
12/30/2017	0.036357	0.038796	0.031117	0.036413	256,698,000	2,390,420,000
12/29/2017	0.042007	0.043162	0.034757	0.036348	246,897,000	2,761,910,000
12/28/2017	0.036722	0.041974	0.032258	0.041974	261,941,000	2,414,400,000
12/27/2017	0.03783	0.041325	0.035362	0.036831	173,156,000	2,487,250,000
12/26/2017	0.035748	0.045473	0.032838	0.037832	263,745,000	2,350,360,000
12/25/2017	0.036706	0.041792	0.033296	0.035177	189,610,000	2,413,370,000
12/24/2017	0.051473	0.051742	0.033265	0.036209	230,931,000	3,384,260,000
12/23/2017	0.0403	0.057063	0.035975	0.051791	503,997,000	2,649,670,000
12/22/2017	0.045662	0.04637	0.022616	0.039074	494,380,000	3,002,170,000
12/21/2017	0.049966	0.070908	0.039734	0.045969	460,308,000	3,285,180,000
12/20/2017	0.046852	0.048883	0.036669	0.048883	317,194,000	3,080,460,000
12/19/2017	0.044442	0.053959	0.040145	0.046848	235,095,000	2,921,980,000
12/18/2017	0.036372	0.046912	0.032634	0.044589	369,402,000	2,391,410,000
12/17/2017	0.03767	0.041387	0.034599	0.03619	338,445,000	2,476,710,000
12/16/2017	0.018405	0.037328	0.018405	0.036271	336,496,000	1,210,090,000
12/15/2017	0.01742	0.018434	0.01458	0.018434	139,710,000	1,145,310,000
12/14/2017	0.016445	0.020064	0.015114	0.01769	192,817,000	1,081,210,000
12/13/2017	0.007614	0.018094	0.006823	0.01646	174,319,000	500,593,000
12/12/2017	0.005177	0.007675	0.004903	0.007613	48,699,100	340,378,000
12/11/2017	0.004436	0.005282	0.004383	0.005282	20,137,200	291,635,000
12/10/2017	0.004452	0.00463	0.003489	0.004408	18,145,200	292,723,000
12/9/2017	0.004441	0.004789	0.004305	0.004473	17,520,500	291,991,000
12/8/2017	0.004311	0.004731	0.003682	0.004394	21,605,600	283,434,000
12/7/2017	0.003134	0.005808	0.002974	0.004275	44,215,300	206,040,000
12/6/2017	0.002068	0.004077	0.002068	0.003055	33,314,700	135,964,000
12/5/2017	0.002139	0.002184	0.002058	0.002085	8,749,920	140,611,000
12/4/2017	0.002124	0.002169	0.002049	0.002144	10,447,300	139,621,000
12/3/2017	0.00208	0.002204	0.002034	0.002116	7,261,200	136,755,000
12/2/2017	0.00211	0.002212	0.002032	0.002073	5,760,180	138,748,000
12/1/2017	0.002241	0.002247	0.002057	0.002118	6,294,070	147,343,000
11/30/2017	0.00209	0.0023	0.002031	0.002244	4,155,450	137,427,000
11/29/2017	0.00231	0.00261	0.001935	0.002068	7,852,660	151,888,000
11/28/2017	0.002062	0.002391	0.001991	0.002308	6,065,010	135,551,000
11/27/2017	0.002151	0.002225	0.002009	0.002062	6,405,580	141,293,000
11/26/2017	0.00205	0.00219	0.001971	0.002138	6,245,890	134,479,000
11/25/2017	0.002027	0.002109	0.001993	0.002048	4,704,770	133,009,000
11/24/2017	0.002106	0.002163	0.001969	0.002025	4,204,470	138,156,000
11/23/2017	0.002311	0.002429	0.002043	0.002105	4,402,340	151,661,000
11/22/2017	0.002146	0.00254	0.002122	0.002302	4,119,730	140,785,000
11/21/2017	0.002148	0.002199	0.002005	0.002143	3,417,520	140,949,000
11/20/2017	0.001993	0.002185	0.001993	0.002134	3,909,200	130,744,000
11/19/2017	0.00202	0.002113	0.001951	0.002002	4,289,470	132,556,000
11/18/2017	0.00198	0.002043	0.001906	0.002028	5,709,820	129,913,000
11/17/2017	0.002187	0.002189	0.001949	0.001984	5,720,510	143,495,000
11/16/2017	0.002323	0.002338	0.001823	0.002209	5,082,450	152,449,000
11/15/2017	0.002444	0.0025	0.002188	0.002322	5,008,060	160,378,000
11/14/2017	0.002111	0.002566	0.002063	0.002485	4,040,400	138,523,000
11/13/2017	0.001795	0.002146	0.001771	0.002112	2,889,150	117,650,000
11/12/2017	0.002006	0.002006	0.001684	0.001783	2,174,370	131,436,000
11/11/2017	0.002026	0.002298	0.001891	0.002003	1,748,460	132,780,000
11/10/2017	0.002335	0.00235	0.001989	0.002013	2,193,620	153,015,000
11/9/2017	0.002304	0.002438	0.002285	0.002344	2,924,350	150,972,000
11/8/2017	0.002173	0.002357	0.002173	0.002338	2,839,470	142,394,000
11/7/2017	0.002145	0.002263	0.002099	0.002184	1,497,470	140,554,000
11/6/2017	0.002213	0.002289	0.002074	0.002125	1,719,120	145,044,000
11/5/2017	0.002126	0.002299	0.00212	0.002219	1,762,660	139,296,000
11/4/2017	0.002228	0.002325	0.002123	0.002128	1,696,040	145,995,000
11/3/2017	0.002304	0.002373	0.002115	0.002227	1,588,360	150,970,000
11/2/2017	0.002524	0.002624	0.002141	0.002312	1,429,590	165,369,000
11/1/2017	0.002782	0.002797	0.002442	0.00251	1,398,750	182,330,000
10/31/2017	0.00276	0.003246	0.002696	0.002814	1,805,800	180,574,000
10/30/2017	0.002951	0.003177	0.002432	0.002784	1,347,640	193,057,000
10/29/2017	0.002988	0.003186	0.002932	0.002956	1,605,430	195,501,000
10/28/2017	0.003059	0.003109	0.002809	0.002999	1,031,720	200,154,000
10/27/2017	0.00284	0.003214	0.002782	0.003051	1,589,480	185,820,000
10/26/2017	0.003029	0.003048	0.002588	0.002841	794,428	198,188,000
10/25/2017	0.002656	0.003287	0.002635	0.003033	715,742	173,757,000
10/24/2017	0.002425	0.002722	0.002365	0.002632	297,411	158,627,000
10/23/2017	0.002575	0.002624	0.002293	0.002428	221,618	168,489,000
10/22/2017	0.002306	0.002606	0.002306	0.002583	244,796	150,861,000
10/21/2017	0.001953	0.002332	0.001862	0.002298	243,113	127,768,000
10/20/2017	0.001916	0.002126	0.001901	0.001942	211,546	125,322,000
10/19/2017	0.002094	0.002137	0.001887	0.001915	325,575	136,915,000
10/18/2017	0.001943	0.002106	0.00183	0.002095	189,768	127,059,000
10/17/2017	0.002156	0.002243	0.001907	0.001944	116,008	140,970,000
10/16/2017	0.002287	0.002337	0.002008	0.002156	152,645	149,526,000
10/15/2017	0.002378	0.00246	0.002078	0.002286	116,033	155,487,000
10/14/2017	0.002114	0.002498	0.002087	0.002394	121,404	138,239,000
10/13/2017	0.002345	0.00251	0.002022	0.002113	184,709	153,327,000
10/12/2017	0.002471	0.002548	0.002197	0.002345	136,756	161,575,000
10/11/2017	0.002289	0.002553	0.002258	0.00247	289,055	149,682,000
10/10/2017	0.002186	0.002285	0.001963	0.002225	215,705	142,372,000
10/9/2017	0.002567	0.002719	0.001943	0.002181	350,960	167,131,000
10/8/2017	0.002565	0.002854	0.002326	0.00253	239,490	167,048,000
10/7/2017	0.002995	0.004173	0.00224	0.002459	352,974	119,798,000
10/6/2017	0.003321	0.003354	0.002815	0.002996	478,330	132,826,000
10/5/2017	0.003269	0.003488	0.002942	0.00332	704,167	130,770,000
10/4/2017	0.002469	0.003521	0.0024	0.00325	1,072,200	98,764,600
10/3/2017	0.002748	0.003186	0.002128	0.002447	822,107	109,938,000
10/2/2017	0.001848	0.003177	0.001768	0.002803	887,622	18,600,200
10/1/2017	0.002261	0.002269	0.001806	0.001848	72,807	22,765,800
9/30/2017	0.001983	0.002621	0.001763	0.002261	53,734	19,966,000
9/29/2017	0.002901	0.002973	0.001487	0.001983	58,162	29,208,900
9/28/2017	0.002563	0.003474	0.001816	0.002906	69,532	-
9/27/2017	0.001736	0.003495	0.001659	0.002561	35,671	-
9/26/2017	0.001777	0.002104	0.001619	0.001738	61,508	-
9/25/2017	0.002251	0.005656	0.001465	0.001777	106,284	-
9/24/2017	0.002346	0.002427	0.002086	0.002246	50,023	-
9/23/2017	0.001934	0.002346	0.001924	0.002346	42,314	-
9/22/2017	0.002079	0.002172	0.001852	0.001951	38,829	-
9/21/2017	0.002638	0.003173	0.001935	0.002079	99,853	-
9/20/2017	0.002306	0.003199	0.002039	0.002647	83,399	-
9/19/2017	0.003273	0.023238	0.001746	0.002291	158,416	-
9/18/2017	0.003324	0.003438	0.002534	0.003263	159,158	-
9/17/2017	0.001836	0.003879	0.001781	0.00332	124,998	-
9/16/2017	0.001815	0.017671	0.001371	0.001831	54,535	-
9/15/2017	0.001419	0.001831	0.001091	0.001801	26,475	-
9/14/2017	0.002006	0.002479	0.001298	0.001427	58,770	-
9/13/2017	0.002051	0.002448	0.001711	0.001988	48,512	-
